Source_Name,Distance_Mpc,Redshift_Velocity,Distance_Method,RA,Dec,Gal_Lon,Gal_Lat,Frame_Dragging_Effect
1913,49.046,4328.0,DMtf,7.8242,28.9931,117.6390,-33.6716,nan
1921,53.284,4022.0,DMtf,7.8495,8.4667,114.4661,-54.0753,nan
1924,16.391,1750.0,DMtf,7.8588,6.2068,113.9429,-56.3155,nan
1926,96.516,6784.0,DMtf,7.8674,-19.7613,90.0333,-81.3281,nan
1927,41.745,3919.0,DMtf,7.8723,8.4006,114.4893,-54.1438,nan
1932,42.521,3206.0,DMtf,7.8992,-10.5061,106.2876,-72.7336,nan
1933,170.059,11103.0,DMtf,7.8995,14.6123,115.7515,-47.9826,nan
1942,99.678,7247.0,DMtf,7.9556,-26.7206,37.1437,-85.6090,nan
1957,76.666,6038.0,DMtf,8.0503,31.6815,118.1570,-31.0118,nan
1958,50.188,5821.0,DMtf,8.0505,31.4163,118.1301,-31.2760,nan
1961,107.3,7577.0,DMtf,8.0620,-41.3839,317.1615,-75.2098,nan
1970,38.424,2047.0,DMtf,8.1285,2.5742,113.4617,-59.9491,nan
1971,57.624,4338.0,DMtf,8.1351,23.3951,117.3285,-39.2709,nan
1977,36.358,2637.0,DMtf,8.1672,-25.6075,51.7638,-85.5297,nan
1979,59.238,3714.0,DMtf,8.1776,-11.3181,106.4758,-73.5887,nan
1982,83.291,5798.0,DMtf,8.1851,30.7506,118.1974,-31.9491,nan
1986,60.339,4586.0,DMtf,8.2103,11.7368,115.7070,-50.8738,nan
1987,61.745,5740.0,DMtf,8.2204,30.6509,118.2232,-32.0511,nan
2001,76.666,5851.0,DMtf,8.2929,-13.1463,105.0433,-75.3799,nan
2003,76.313,5051.0,DMtf,8.3143,7.9051,115.1269,-54.6909,nan
2007,58.425,3819.0,DMtf,8.3118,0.2010,113.1032,-62.3231,nan
2011,188.712,12201.0,DMfp,8.2564,-67.4763,305.6481,-49.5546,nan
2022,51.832,4043.0,DMtf,8.4006,2.6810,114.0287,-59.8821,nan
2023,78.451,4846.0,DMtf,8.3995,23.3978,117.6410,-39.2906,nan
2035,57.624,3408.0,DMtf,8.5117,-9.7053,108.8607,-72.1003,nan
2052,23.153,1296.0,DMtf,8.5646,-27.8037,21.8940,-86.1300,nan
2056,178.896,12350.0,DMtf,8.5835,5.9367,115.1734,-56.6772,nan
2058,89.495,7708.0,DMfp,8.5812,-12.6562,106.6163,-74.9832,nan
2060,81.395,5518.0,DMtf,8.5913,39.6011,119.3562,-23.1520,nan
2062,133.844,9196.0,DMtf,8.6026,12.2685,116.3998,-50.3872,nan
2068,96.516,6098.0,DMtf,8.6361,3.6023,114.7275,-59.0001,nan
2069,95.631,9053.0,DMtf,8.6207,8.4506,115.7546,-54.1847,nan
2071,17.563,1254.0,DMtf,8.6361,-30.0179,354.0143,-85.2990,nan
2081,11.604,1317.0,DMtf,8.6947,-8.3965,110.2757,-70.8578,nan
2085,48.15,3853.0,DMtf,8.7038,28.4100,118.5057,-34.3188,nan
2088,85.625,5487.0,DMtf,8.7123,39.5451,119.4531,-23.2146,nan
2094,74.92,5592.0,DMtf,8.7332,31.9487,118.8561,-30.7924,nan
2098,104.858,4825.0,DMtf,8.7760,45.5293,119.9378,-17.2474,nan
2112,77.589,6920.0,DMfp,8.8047,-37.5580,320.0561,-79.0253,nan
2113,100.6,6650.0,DMtf,8.8026,29.7995,118.7369,-32.9400,nan
2122,39.5,3545.0,DMtf,8.8462,-23.3750,78.0166,-84.7796,nan
2131,62.201,5684.0,DMfp,8.8914,-2.8487,113.3657,-65.4252,nan
2133,54.275,4702.0,DMtf,8.9004,-4.7332,112.6657,-67.2888,nan
2134,90.49,4983.0,DMtf,8.9017,9.1242,116.3462,-53.5450,nan
2136,72.21,4833.0,DMtf,8.9442,24.2372,118.3690,-38.4957,nan
2138,60.339,2984.0,DMtf,8.9145,-20.1253,94.8170,-82.1211,nan
2139,75.963,4720.0,DMtf,8.9145,8.9973,116.3453,-53.6725,nan
2143,86.02,5679.0,DMtf,8.9534,-13.6106,107.0502,-75.9984,nan
2147,90.908,6052.0,DMtf,8.9825,31.8703,119.0954,-30.8859,nan
2148,53.04,5284.0,DMtf,8.9913,24.0373,118.4041,-38.6984,nan
2151,32.404,4602.0,DMtf,9.0083,-9.8885,110.3046,-72.3815,nan
2154,75.614,4938.0,DMtf,9.0167,23.9581,118.4260,-38.7791,nan
2159,114.974,8948.0,DMtf,9.0419,21.4645,118.2032,-41.2669,nan
2160,70.243,5069.0,DMtf,9.0366,-7.5373,111.7478,-70.0764,nan
2163,36.864,4581.0,DMtf,9.0439,4.6352,115.7370,-58.0232,nan
2166,93.282,6359.0,DMfp,9.0525,-12.2584,108.6911,-74.7076,nan
2169,40.235,4547.0,DMtf,9.0765,32.9032,119.2697,-29.8609,nan
2180,155.096,11961.0,DMtf,9.1041,2.4265,115.3599,-60.2242,nan
2194,120.948,8601.0,DMtf,9.1898,21.5680,118.3963,-41.1745,nan
2196,81.771,5622.0,DMtf,9.1859,30.8311,119.2148,-31.9345,nan
2199,71.879,6907.0,DMtf,9.2136,-28.3669,11.0876,-86.5439,nan
2202,94.755,4285.0,DMtf,9.2148,23.9912,118.6607,-38.7596,nan
2207,56.833,3853.0,DMtf,9.2547,3.4328,115.8829,-59.2415,nan
2215,45.983,3343.0,DMtf,9.2757,-46.6441,310.2386,-70.2802,nan
2224,166.648,15718.0,DMfp,9.4265,-14.1797,108.3569,-76.6613,nan
2228,43.712,2748.0,DMtf,9.3066,-22.5870,86.7987,-84.4317,nan
2231,71.548,4971.0,DMtf,9.3383,29.1492,119.2386,-33.6215,nan
2232,48.955,3590.0,DMfp,9.3398,-19.9343,98.0468,-82.1168,nan
2241,64.655,3537.0,DMtf,9.3932,-22.5493,87.6989,-84.4454,nan
2242,134.462,11684.0,DMtf,9.3921,9.5568,117.2231,-53.1611,nan
2253,82.376,5653.0,DMfp,9.4428,-17.8495,103.4624,-80.2007,nan
2254,84.84,5009.0,DMtf,9.4468,4.0240,116.3739,-58.6739,nan
2260,62.03,4881.0,DMtf,9.4907,5.1479,116.6680,-57.5598,nan
2261,68.644,4521.0,DMtf,9.4753,32.6892,119.6401,-30.0960,nan
2266,117.652,8138.0,DMtf,9.4818,4.9114,116.6084,-57.7944,nan
2268,57.89,4956.0,DMtf,9.4903,8.6352,117.2470,-54.0877,nan
2272,126.067,8224.0,DMtf,9.5107,-53.6299,307.3661,-63.3828,nan
2279,90.49,4929.0,DMtf,9.5515,2.7286,116.3180,-59.9732,nan
2280,114.446,10674.0,DMtf,9.5767,-14.8489,108.2964,-77.3461,nan
2287,98.311,5535.0,DMtf,9.5967,29.4725,119.5327,-33.3130,nan
2288,37.549,5037.0,DMtf,9.5988,15.0395,118.2491,-47.7136,nan
2294,71.22,5333.0,DMtf,9.6175,29.6251,119.5654,-33.1619,nan
2302,82.149,5109.0,DMtf,9.6324,30.2897,119.6279,-32.4992,nan
2309,105.342,5289.0,DMtf,9.6489,29.4476,119.5853,-33.3406,nan
2312,86.02,5120.0,DMtf,9.6655,17.4031,118.5925,-45.3609,nan
2314,77.375,5308.0,DMtf,9.6807,41.9972,120.4051,-20.8121,nan
2316,86.02,6919.0,DMtf,9.6999,25.7177,119.3639,-37.0665,nan
2324,143.153,11831.0,DMfp,9.7278,7.0627,117.4146,-55.6748,nan
2332,80.612,5774.0,DMsnIa,9.7509,-9.0146,113.1370,-71.6495,nan
2342,42.521,4910.0,DMtf,9.7713,6.0211,117.3295,-56.7162,nan
2344,143.153,12027.0,DMfp,9.7692,7.4927,117.5512,-55.2499,nan
2358,93.025,6599.0,DMtf,9.8261,-27.3492,27.5538,-87.2940,nan
2366,67.36,4938.0,DMsnIa,9.8276,3.9524,117.0887,-58.7816,nan
2370,61.179,4855.0,DMtf,9.8518,4.5688,117.2406,-58.1699,nan
2372,150.591,10812.0,DMfp,9.8596,6.7341,117.5973,-56.0133,nan
2380,45.772,3616.0,DMtf,9.8769,-14.6563,109.7754,-77.2223,nan
2383,88.838,6194.0,DMtf,9.8896,-35.8033,318.4507,-80.9641,nan
2384,64.062,4412.0,DMtf,9.8872,3.9334,117.1997,-58.8060,nan
2387,65.554,4812.0,DMtf,9.8952,2.8874,117.0302,-59.8484,nan
2390,64.062,4093.0,DMtf,9.9070,8.9653,117.9908,-53.7931,nan
2404,176.116,11620.0,DMfp,9.9832,6.8486,117.8324,-55.9092,nan
2417,126.415,8101.0,DMfp,10.0554,-56.1531,306.1442,-60.9051,nan
2430,156.964,10985.0,DMfp,10.1169,6.7198,118.0509,-56.0479,nan
2431,143.153,11840.0,DMfp,10.1274,6.9173,118.0964,-55.8518,nan
2436,25.038,1318.0,DMtf,10.1460,83.2225,122.5905,20.3580,nan
2437,18.476,1318.0,DMtf,10.1460,-13.8728,111.5732,-76.5046,nan
2438,100.6,7119.0,DMtf,10.1484,-25.4420,67.0749,-87.0418,nan
2445,18.138,1600.0,DMtf,10.1840,-63.4407,304.9497,-53.6455,nan
2449,65.253,5018.0,DMtf,10.2155,2.8417,117.6571,-59.9217,nan
2451,95.896,8002.0,DMfp,10.2036,-56.2142,305.9644,-60.8514,nan
2454,65.253,8137.0,DMtf,10.2297,-13.7755,111.9888,-76.4233,nan
2458,70.243,4340.0,DMtf,10.2652,31.7328,120.3555,-31.0870,nan
2468,63.475,4925.0,DMtf,10.3175,15.2172,119.2942,-47.5827,nan
2479,57.89,4228.0,DMtf,10.3662,25.4997,120.1021,-37.3173,nan
2482,54.777,3651.0,DMtf,10.3912,-10.0214,114.7164,-72.7355,nan
2483,103.896,6658.0,DMtf,10.4067,29.2026,120.3607,-33.6201,nan
2490,68.517,5745.0,DMfp,10.4160,-42.3210,309.7829,-74.6769,nan
2492,23.475,1239.0,DMtf,10.4394,-16.8617,110.1297,-79.4921,nan
2501,188.973,16252.0,DMsnIa,10.4601,-9.3029,115.2356,-72.0311,nan
2503,58.318,5207.0,DMfp,10.4519,-1.7387,117.3337,-64.5057,nan
2504,70.534,4614.0,DMsnIa,10.4654,32.9913,120.6170,-29.8374,nan
2515,172.108,15593.0,DMfp,10.4721,-10.8328,114.6245,-73.5503,nan
2517,156.531,10338.0,DMtf,10.5193,36.8050,120.8468,-26.0288,nan
2520,56.572,5932.0,DMtf,10.5325,33.4061,120.7017,-29.4252,nan
2526,24.923,1245.0,DMtf,10.5613,-18.1617,109.1648,-80.7868,nan
2527,94.755,5034.0,DMtf,10.5662,0.8455,118.0526,-61.9393,nan
2537,45.772,4981.0,DMtf,10.5931,29.6985,120.5811,-33.1318,nan
2546,73.892,5276.0,DMtf,10.6638,2.7374,118.5345,-60.0593,nan
2547,63.067,5088.0,DMfp,10.6535,-1.5288,117.8388,-64.3133,nan
2553,64.953,4544.0,DMtf,10.6653,29.8755,120.6644,-32.9576,nan
2559,84.411,6487.0,DMsnIa,10.6905,-23.5613,93.6697,-85.9302,nan
2564,221.718,10678.0,DMfp,10.7849,-11.1276,115.5812,-73.8809,nan
2571,72.544,5936.0,DMtf,10.7229,33.5226,120.8891,-29.3151,nan
2593,51.832,4968.0,DMtf,10.8483,50.6767,121.6283,-12.1746,nan
2597,53.53,3827.0,DMtf,10.8659,-0.1250,118.5480,-62.9289,nan
2598,42.442,5514.0,DMfp,10.8686,-6.3487,117.3690,-69.1345,nan
2599,98.764,4623.0,DMtf,10.8726,30.0525,120.8862,-32.7876,nan
2601,66.958,5451.0,DMfp,10.8891,-4.1178,117.9146,-66.9127,nan
2611,80.649,6476.0,DMtf,10.9372,-24.4214,89.9097,-86.7872,nan
2614,68.644,4474.0,DMtf,10.9617,32.8530,121.0911,-29.9916,nan
2615,54.275,5133.0,DMtf,10.9662,0.8019,118.8956,-62.0105,nan
2616,84.84,6489.0,DMtf,10.9764,-4.2454,118.1115,-67.0467,nan
2621,163.908,9782.0,DMtf,11.0157,26.2073,120.8703,-36.6349,nan
2624,191.337,10829.0,DMfp,10.9982,-11.3058,116.2633,-74.0811,nan
2627,60.339,4885.0,DMtf,11.0523,26.8457,120.9388,-35.9981,nan
2631,176.929,15948.0,DMfp,11.0834,-6.9938,117.8219,-69.7950,nan
2649,71.879,4357.0,DMtf,11.2277,16.9377,120.6882,-45.9056,nan
2659,191.69,11655.0,DMtf,11.3067,10.5025,120.4325,-52.3391,nan
2660,60.898,5788.0,DMtf,11.2878,-9.6318,117.7896,-72.4408,nan
2665,156.964,8194.0,DMfp,11.3500,-12.5361,117.1006,-75.3395,nan
2667,76.842,6549.0,DMsnII,11.3849,-26.5653,55.7600,-88.5689,nan
2679,71.22,5546.0,DMtf,11.4649,-31.1998,319.2467,-85.7503,nan
2692,91.327,7003.0,DMtf,11.5257,-42.5298,306.6259,-74.5601,nan
2693,108.793,7660.0,DMtf,11.5381,-55.5683,304.5000,-61.5438,nan
2699,35.205,2317.0,DMtf,11.5548,19.4899,121.2400,-43.3647,nan
2701,161.659,10290.0,DMtf,11.5702,-24.2793,100.4661,-86.9235,nan
2704,64.953,5026.0,DMtf,11.5808,51.2174,122.1141,-11.6461,nan
2712,81.771,4701.0,DMtf,11.6073,30.2382,121.6475,-32.6211,nan
2717,93.025,5956.0,DMtf,11.6174,31.8088,121.6998,-31.0510,nan
2726,155.024,10840.0,DMsnIa,11.6613,36.3313,121.8531,-26.5303,nan
2734,61.179,6780.0,DMtf,11.6793,-35.7978,309.2523,-81.2724,nan
2739,75.614,4630.0,DMtf,11.7096,26.4759,121.6533,-36.3844,nan
2742,60.062,4414.0,DMtf,11.7184,30.2753,121.7623,-32.5860,nan
2743,62.893,4567.0,DMtf,11.7333,32.6753,121.8352,-30.1868,nan
2744,88.43,6132.0,DMtf,11.7360,-21.8475,111.7365,-84.6214,nan
2747,62.893,4934.0,DMtf,11.7847,30.3410,121.8318,-32.5215,nan
2752,59.511,4824.0,DMtf,11.7656,28.0674,121.7564,-34.7944,nan
2759,83.291,6805.0,DMtf,11.7784,-2.7313,120.3193,-65.5811,nan
2765,46.838,4938.0,DMtf,11.8167,7.9099,121.1332,-54.9473,nan
2767,38.779,4120.0,DMtf,11.8257,-80.8004,303.1370,-36.3261,nan
2768,154.383,11459.0,DMtf,11.8308,14.7034,121.4402,-48.1564,nan
2769,140.152,9100.0,DMtf,11.8762,15.6969,121.5397,-47.1642,nan
2782,67.702,4775.0,DMtf,11.8817,31.6564,121.9588,-31.2079,nan
2784,96.073,11226.0,DMtf,11.8962,14.1550,121.5165,-48.7061,nan
2786,81.771,5439.0,DMtf,11.8563,-9.8528,119.6067,-72.6987,nan
2800,77.732,5448.0,DMtf,11.9433,-9.8351,119.8977,-72.6853,nan
2804,148.115,10997.0,DMtf,11.9398,12.2654,121.5163,-50.5963,nan
2805,16.241,1018.0,DMtf,11.9479,-9.8995,119.9027,-72.7498,nan
2806,55.539,4233.0,DMtf,11.9751,19.5968,121.7877,-43.2671,nan
2812,60.339,3861.0,DMtf,11.9512,-9.3787,119.9949,-72.2298,nan
2818,64.358,4944.0,DMtf,12.0063,8.2971,121.4756,-54.5650,nan
2819,66.435,4619.0,DMsnIa,12.0060,27.6244,122.0061,-35.2411,nan
2820,44.116,3711.0,DMtf,12.0138,-2.7755,120.8842,-65.6338,nan
2822,53.678,5211.0,DMfp,12.0211,-1.5657,120.9903,-64.4248,nan
2828,73.892,4948.0,DMtf,12.0692,26.4672,122.0530,-36.3991,nan
2834,23.801,1640.0,DMtf,12.0990,4.0919,121.4687,-58.7713,nan
2856,119.289,8378.0,DMtf,12.2020,-13.1074,120.2904,-75.9657,nan
2865,69.279,4786.0,DMtf,12.2586,28.2179,122.2883,-34.6508,nan
2883,43.511,3522.0,DMtf,12.3579,-1.7712,121.7615,-64.6384,nan
2889,75.963,4946.0,DMtf,12.3989,1.1154,121.9587,-61.7529,nan
2897,124.911,9555.0,DMtf,12.4371,-32.3690,306.8312,-84.7464,nan
2899,65.554,4848.0,DMtf,12.4408,31.6011,122.5148,-31.2692,nan
2905,62.893,4293.0,DMtf,12.4677,0.9629,122.1000,-61.9063,nan
2909,94.755,7039.0,DMtf,12.4740,-39.6399,304.3018,-77.4842,nan
2914,55.284,4214.0,DMtf,12.4929,21.7183,122.4796,-41.1521,nan
2917,161.362,15696.0,DMfp,12.5038,-14.6824,121.3361,-77.5498,nan
2922,71.22,5068.0,DMtf,12.5115,7.9184,122.3317,-54.9517,nan
2928,73.553,4293.0,DMtf,12.5407,31.7312,122.6151,-31.1398,nan
2932,108.293,6792.0,DMtf,12.5867,-41.2434,303.7729,-75.8830,nan
2934,176.441,11582.0,DMtf,12.5938,11.7104,122.5172,-51.1604,nan
2936,75.474,5368.0,DMfp,12.6145,-5.8585,122.2604,-68.7289,nan
2942,129.003,6719.0,DMtf,12.6426,-43.0641,303.5092,-74.0631,nan
2943,75.963,5389.0,DMtf,12.6669,-15.2791,122.0270,-78.1496,nan
2948,91.58,7595.0,DMfp,12.6744,-52.2199,303.1993,-64.9078,nan
2949,72.21,3770.0,DMtf,12.6745,-1.9101,122.4980,-64.7813,nan
2959,55.693,4350.0,DMfp,12.7019,-6.8857,122.4797,-69.7569,nan
2963,67.081,5237.0,DMtf,12.7100,-26.4902,111.0871,-89.3482,nan
2964,41.553,4677.0,DMtf,12.7115,28.7008,122.7750,-34.1707,nan
2970,246.945,18360.0,DMtf,12.7233,-21.8995,121.5456,-84.7698,nan
2971,95.896,6863.0,DMfp,12.7194,-55.4903,303.0989,-61.6377,nan
2980,26.779,1352.0,DMfp,12.7580,-7.0571,122.6385,-69.9286,nan
3020,46.196,4629.0,DMtf,12.8937,29.7164,122.9675,-33.1553,nan
3023,132.617,7650.0,DMtf,12.9123,52.0906,122.9650,-10.7811,nan
3024,77.375,5080.0,DMtf,12.9321,3.1717,123.0756,-59.7000,nan
3027,119.84,6971.0,DMtf,12.9273,22.5134,123.0141,-40.3583,nan
3031,29.964,1635.0,DMtf,12.9581,3.1058,123.1273,-59.7658,nan
3062,30.102,1079.0,DMtf,13.0717,-3.9671,123.4703,-66.8380,nan
3063,203.517,17082.0,DMtf,13.0760,-21.8307,125.1068,-84.6988,nan
3072,71.22,5166.0,DMtf,13.1165,14.5182,123.3062,-48.3528,nan
3076,145.412,9855.0,DMtf,13.1260,24.3508,123.2424,-38.5202,nan
3081,73.553,4549.0,DMtf,13.1463,29.2072,123.2326,-33.6638,nan
3089,22.626,1366.0,DMtf,13.1765,-31.2058,299.1260,-85.9130,nan
3105,210.184,16985.0,DMtf,13.2330,-21.8414,126.6904,-84.7023,nan
3108,55.284,4680.0,DMtf,13.2429,29.0323,123.3355,-33.8382,nan
3109,20.165,1441.0,DMtf,13.2199,1.2141,123.6909,-61.6556,nan
3120,90.908,6979.0,DMtf,13.2889,21.9267,123.4594,-40.9433,nan
3129,146.083,10479.0,DMtf,13.3282,-26.7979,174.7126,-89.4674,nan
3133,50.188,4204.0,DMtf,13.3611,29.2702,123.4573,-33.5994,nan
3137,62.316,4675.0,DMtf,13.3699,2.7741,123.9545,-60.0936,nan
3138,246.945,17881.0,DMtf,13.3695,-21.9113,128.1229,-84.7625,nan
3140,81.395,5689.0,DMtf,13.3746,-8.7678,124.5478,-71.6331,nan
3144,64.655,5839.0,DMtf,13.3837,-58.1071,302.3938,-59.0189,nan
3147,78.091,4571.0,DMtf,13.3851,2.9228,123.9799,-59.9447,nan
3153,144.477,11004.0,DMfp,13.4017,-29.2413,290.3123,-87.8335,nan
3156,70.243,4687.0,DMtf,13.4101,41.1004,123.3787,-21.7694,nan
3157,67.081,4178.0,DMtf,13.4252,18.0967,123.6894,-44.7717,nan
3159,59.786,5287.0,DMtf,13.4310,-27.0498,204.2993,-89.4851,nan
3162,96.962,7123.0,DMtf,13.4454,-45.1880,301.6003,-71.9341,nan
3165,74.576,5128.0,DMtf,13.4541,-33.2953,298.3158,-83.8116,nan
3166,53.04,5321.0,DMtf,13.4381,-9.1097,124.7782,-71.9732,nan
3168,84.062,8080.0,DMtf,13.4687,-46.9726,301.7076,-70.1498,nan
3174,97.859,5550.0,DMtf,13.4949,40.4136,123.4555,-22.4555,nan
3181,191.69,17078.0,DMtf,13.4991,-21.6771,129.1652,-84.5179,nan
3183,41.553,4635.0,DMtf,13.5163,73.0848,123.1261,10.2141,nan
3184,82.149,6473.0,DMtf,13.5206,30.3456,123.6086,-32.5226,nan
3190,160.916,10509.0,DMtf,13.5576,-62.4554,302.3736,-54.6697,nan
3194,149.899,12800.0,DMfp,13.5507,-1.4284,124.5251,-64.2916,nan
3202,160.62,11687.0,DMfp,13.5993,-65.8613,302.4484,-51.2641,nan
3207,68.96,5286.0,DMtf,13.6336,-4.6022,124.9456,-67.4619,nan
3210,185.609,9521.0,DMtf,13.6368,-23.4949,134.0455,-86.2994,nan
3211,99.678,7127.0,DMtf,13.6374,-51.2587,301.7414,-65.8623,nan
3213,74.92,5662.0,DMtf,13.6654,-63.2839,302.3178,-53.8404,nan
3218,71.879,5768.0,DMtf,13.6746,36.7649,123.6591,-26.1022,nan
3219,35.859,2350.0,DMtf,13.6784,21.5226,123.9467,-41.3426,nan
3222,71.22,4206.0,DMtf,13.6959,31.3658,123.7695,-31.5005,nan
3230,81.395,5099.0,DMtf,13.7154,44.7310,123.5718,-18.1364,nan
3235,70.567,4321.0,DMtf,13.7096,29.2466,123.8226,-33.6193,nan
3239,71.22,4926.0,DMtf,13.7049,52.4801,123.4554,-10.3881,nan
3243,230.038,14906.0,DMfp,13.7455,-7.3498,125.5275,-70.2037,nan
3247,129.003,4382.0,DMtf,13.7460,30.8052,123.8303,-32.0604,nan
3250,27.202,1430.0,DMtf,13.7598,-7.3332,125.5672,-70.1866,nan
3252,79.177,6070.0,DMtf,13.7619,-19.0054,128.9505,-81.8350,nan
3260,54.026,5158.0,DMtf,13.7815,31.5422,123.8518,-31.3229,nan
3267,159.882,12889.0,DMfp,13.8204,-0.9179,125.1063,-63.7735,nan
3268,233.668,13001.0,DMtf,13.8061,9.4486,124.4987,-53.4116,nan
3272,163.606,13139.0,DMfp,13.8282,-1.2768,125.1523,-64.1319,nan
3273,167.726,13973.0,DMtf,13.8067,-1.0760,125.0876,-63.9319,nan
3274,53.284,5339.0,DMtf,13.8400,31.6768,123.9073,-31.1874,nan
3285,86.02,6369.0,DMtf,13.8861,30.3981,123.9815,-32.4652,nan
3289,104.858,5642.0,DMtf,13.9236,49.0353,123.6503,-13.8304,nan
3296,133.229,10939.0,DMtf,13.9374,-14.1484,127.5769,-76.9813,nan
3323,146.487,11142.0,DMfp,14.0163,-14.0606,127.8846,-76.8879,nan
3325,156.531,10378.0,DMtf,14.0150,9.6095,124.8361,-53.2452,nan
3332,64.655,4351.0,DMtf,14.0389,31.0739,124.1204,-31.7869,nan
3335,90.49,6028.0,DMtf,14.0517,-14.2757,128.1136,-77.0994,nan
3338,111.635,8292.0,DMfp,14.0625,-47.0645,300.5308,-70.0413,nan
3340,208.833,12231.0,DMfp,14.0446,-1.1168,125.6323,-63.9637,nan
3342,162.855,13013.0,DMfp,14.0670,-1.2554,125.6968,-64.1013,nan
3343,83.138,7840.0,DMfp,14.0663,-52.7828,301.2468,-64.3296,nan
3351,26.339,1228.0,DMtf,14.0882,39.8258,123.9572,-23.0361,nan
3359,191.337,12889.0,DMfp,14.0981,-0.9869,125.7410,-63.8316,nan
3363,74.92,4825.0,DMtf,14.1123,50.6222,123.7452,-12.2416,nan
3365,161.362,11149.0,DMfp,14.1066,-1.2624,125.7879,-64.1065,nan
3367,40.346,3628.0,DMfp,14.1358,-1.7721,125.9087,-64.6143,nan
3397,167.726,11348.0,DMtf,14.2560,7.3293,125.3789,-55.5159,nan
3400,165.12,14658.0,DMfp,14.2371,-1.2118,126.0806,-64.0498,nan
3401,81.771,7711.0,DMtf,14.2458,-45.4119,299.8339,-71.6829,nan
3404,86.417,11537.0,DMtf,14.2431,9.0282,125.2471,-53.8186,nan
3409,241.324,14558.0,DMtf,14.2718,14.9085,124.9694,-47.9408,nan
3417,163.606,13242.0,DMfp,14.3206,-0.6695,126.2084,-63.5041,nan
3420,53.777,4526.0,DMtf,14.3319,23.8901,124.6634,-38.9618,nan
3435,47.709,5336.0,DMtf,14.3963,-5.0026,126.9911,-67.8259,nan
3436,62.777,7282.0,DMfp,14.4066,-48.9027,300.1936,-68.1925,nan
3440,61.179,5133.0,DMtf,14.4245,15.0680,125.1809,-47.7764,nan
3444,170.765,13157.0,DMsnIa,14.3954,-1.3922,126.4644,-64.2218,nan
3446,46.196,4969.0,DMtf,14.4234,33.3513,124.4330,-29.5021,nan
3454,86.417,5144.0,DMtf,14.4495,-5.1121,127.1502,-67.9318,nan
3455,66.527,4677.0,DMsbf,14.4537,30.3539,124.5630,-32.4976,nan
3456,73.892,4724.0,DMtf,14.4582,31.4845,124.5287,-31.3674,nan
3462,79.91,5145.0,DMtf,14.4807,-5.1304,127.2361,-67.9479,nan
3466,60.339,4416.0,DMtf,14.5052,30.7051,124.6031,-32.1453,nan
3467,86.816,4945.0,DMtf,14.5067,-5.0712,127.2942,-67.8872,nan
3468,82.909,5271.0,DMtf,14.4930,-3.7068,127.0273,-66.5266,nan
3472,73.553,5498.0,DMtf,14.5358,-6.2500,127.5989,-69.0610,nan
3481,81.246,5211.0,DMfp,14.5824,-15.3919,131.0505,-78.1549,nan
3482,145.814,13843.0,DMfp,14.5942,26.8663,124.8444,-35.9797,nan
3484,132.617,10141.0,DMtf,14.5930,-36.6601,294.6033,-80.3557,nan
3493,97.409,10112.0,DMtf,14.6136,23.5410,125.0102,-39.3024,nan
3503,114.974,4955.0,DMtf,14.6468,45.0052,124.2594,-17.8481,nan
3508,172.346,11308.0,DMsnIa,14.6871,12.7483,125.7106,-50.0840,nan
3513,114.762,11742.0,DMfp,14.7131,12.9728,125.7344,-49.8586,nan
3514,100.138,8969.0,DMtf,14.7075,-35.1161,292.1982,-81.8575,nan
3517,161.362,10641.0,DMfp,14.7337,-16.8687,132.9116,-79.5949,nan
3519,188.712,15886.0,DMfp,14.7138,-16.4692,132.4672,-79.2034,nan
3526,28.484,1703.0,DMtf,14.7416,-18.7427,134.9897,-81.4377,nan
3528,35.694,2502.0,DMtf,14.7594,48.0189,124.2464,-14.8334,nan
3543,40.235,1663.0,DMtf,14.8263,-20.5790,138.6985,-83.2087,nan
3544,68.96,5697.0,DMtf,14.8324,-18.2347,134.8942,-80.9226,nan
3550,145.144,13425.0,DMfp,14.8515,27.0594,125.1187,-35.7784,nan
3553,79.396,5163.0,DMfp,14.8590,-4.7945,128.1635,-67.5850,nan
3554,44.32,3236.0,DMtf,14.8727,-36.1866,292.7379,-80.7816,nan
3559,34.088,2064.0,DMtf,14.9010,35.5603,124.8005,-27.2818,nan
3560,84.295,6460.0,DMfp,14.9056,-10.3325,129.8696,-73.0940,nan
3561,114.762,11761.0,DMfp,14.9001,12.9863,126.0156,-49.8366,nan
3563,78.091,5179.0,DMtf,14.9170,15.3310,125.8696,-47.4938,nan
3567,75.474,6794.0,DMfp,14.9444,-40.3336,296.0171,-76.6825,nan
3569,182.222,11894.0,DMtf,14.9529,14.7235,125.9643,-48.0989,nan
3572,18.819,1330.0,DMtf,14.9588,-7.5782,129.1303,-70.3488,nan
3577,209.797,15581.0,DMfp,14.9962,-13.9954,131.9912,-76.7166,nan
3584,82.756,5023.0,DMfp,15.0171,-11.0827,130.5543,-73.8266,nan
3586,119.289,5977.0,DMtf,15.0383,-18.6268,136.6557,-81.2655,nan
3591,148.115,7487.0,DMtf,15.0498,35.2896,124.9483,-27.5478,nan
3603,37.549,2464.0,DMtf,15.1172,47.9952,124.4947,-14.8491,nan
3606,79.91,4522.0,DMtf,15.1355,30.7970,125.2381,-32.0339,nan
3610,73.892,5770.0,DMtf,15.1454,-6.8666,129.4618,-69.6223,nan
